domain,report_type,variable,data_policy_licence,quality_flag,year,month,count
land,3,44,0,1,2015,08,     0
land,3,44,0,1,2015,09,     0
land,3,44,0,1,2015,10,     0
land,3,44,0,1,2015,11,     0
land,3,44,0,1,2015,12,     0
land,3,44,0,1,2016,01,     0
land,3,44,0,1,2016,02,     0
land,3,44,0,1,2016,03,     0
land,3,44,0,1,2016,04,     0
land,3,44,0,1,2016,05,     0
land,3,44,0,1,2016,06,     0
land,3,44,0,1,2016,07,     0
land,3,44,0,1,2016,08,     0
land,3,44,0,1,2016,09,     0
land,3,44,0,1,2016,10,     0
land,3,44,0,1,2016,11,     0
land,3,44,0,1,2016,12,     0
land,3,44,0,1,2017,01,     0
land,3,44,0,1,2017,02,     0
land,3,44,0,1,2017,03,     0
land,3,44,0,1,2017,04,     0
land,3,44,0,1,2017,05,     0
land,3,44,0,1,2017,06,     0
land,3,44,0,1,2017,07,     0
land,3,44,0,1,2017,08,     0
land,3,44,0,1,2017,09,     0
land,3,44,0,1,2017,10,     0
land,3,44,0,1,2017,11,     0
land,3,44,0,1,2017,12,     0
land,3,44,0,1,2018,01,     0
land,3,44,0,1,2018,02,     0
land,3,44,0,1,2018,03,     0
land,3,44,0,1,2018,04,     0
land,3,44,0,1,2018,05,     0
land,3,44,0,1,2018,06,     0
land,3,44,0,1,2018,07,     0
land,3,44,0,1,2018,08,     0
land,3,44,0,1,2018,09,     0
land,3,44,0,1,2018,10,     0
land,3,44,0,1,2018,11,     0
land,3,44,0,1,2018,12,     0
land,3,44,0,1,2019,01,     0
land,3,44,0,1,2019,02,     0
land,3,44,0,1,2019,03,     0
land,3,44,0,1,2019,04,     0
land,3,44,0,1,2019,05,     0
land,3,44,0,1,2019,06,     0
land,3,44,0,1,2019,07,     0
land,3,44,0,1,2019,08,     0
land,3,44,0,1,2019,09,     0
land,3,44,0,1,2019,10,     0
land,3,44,0,1,2019,11,     0
land,3,44,0,1,2019,12,     0
land,3,44,1,0,1761,01,     0
land,3,44,1,0,1761,02,     0
land,3,44,1,0,1761,03,     0
land,3,44,1,0,1761,04,     0
land,3,44,1,0,1761,05,     0
land,3,44,1,0,1761,06,     0
land,3,44,1,0,1761,07,     0
land,3,44,1,0,1761,08,     0
land,3,44,1,0,1761,09,     0
land,3,44,1,0,1761,10,     0
land,3,44,1,0,1761,11,     0
land,3,44,1,0,1761,12,     0
land,3,44,1,0,1762,01,     0
land,3,44,1,0,1762,02,     0
land,3,44,1,0,1762,03,     0
land,3,44,1,0,1762,04,     0
land,3,44,1,0,1762,05,     0
land,3,44,1,0,1762,06,     0
land,3,44,1,0,1762,07,     0
land,3,44,1,0,1762,08,     0
land,3,44,1,0,1762,09,     0
land,3,44,1,0,1762,10,     0
land,3,44,1,0,1762,11,     0
land,3,44,1,0,1762,12,     0
land,3,44,1,0,1763,01,    60
land,3,44,1,0,1763,02,    56
land,3,44,1,0,1763,03,    60
land,3,44,1,0,1763,04,    58
land,3,44,1,0,1763,05,    62
land,3,44,1,0,1763,06,    58
land,3,44,1,0,1763,07,    62
land,3,44,1,0,1763,08,    62
land,3,44,1,0,1763,09,    60
land,3,44,1,0,1763,10,    62
land,3,44,1,0,1763,11,    60
land,3,44,1,0,1763,12,    54
land,3,44,1,0,1764,01,    62
land,3,44,1,0,1764,02,    58
land,3,44,1,0,1764,03,    62
land,3,44,1,0,1764,04,    60
land,3,44,1,0,1764,05,    62
land,3,44,1,0,1764,06,    60
land,3,44,1,0,1764,07,    62
land,3,44,1,0,1764,08,    62
land,3,44,1,0,1764,09,    60
land,3,44,1,0,1764,10,    62
land,3,44,1,0,1764,11,    59
land,3,44,1,0,1764,12,    62
land,3,44,1,0,1765,01,    62
land,3,44,1,0,1765,02,    56
land,3,44,1,0,1765,03,    62
land,3,44,1,0,1765,04,    60
land,3,44,1,0,1765,05,    62
land,3,44,1,0,1765,06,    60
land,3,44,1,0,1765,07,    62
land,3,44,1,0,1765,08,    62
land,3,44,1,0,1765,09,    60
land,3,44,1,0,1765,10,    60
land,3,44,1,0,1765,11,    58
land,3,44,1,0,1765,12,    60
land,3,44,1,0,1766,01,    60
land,3,44,1,0,1766,02,    56
land,3,44,1,0,1766,03,    60
land,3,44,1,0,1766,04,    60
land,3,44,1,0,1766,05,    62
land,3,44,1,0,1766,06,    60
land,3,44,1,0,1766,07,    62
land,3,44,1,0,1766,08,    62
land,3,44,1,0,1766,09,    60
land,3,44,1,0,1766,10,    62
land,3,44,1,0,1766,11,    59
land,3,44,1,0,1766,12,    62
land,3,44,1,0,1767,01,    52
land,3,44,1,0,1767,02,    54
land,3,44,1,0,1767,03,    62
land,3,44,1,0,1767,04,    58
land,3,44,1,0,1767,05,    62
land,3,44,1,0,1767,06,    60
land,3,44,1,0,1767,07,    62
land,3,44,1,0,1767,08,    62
land,3,44,1,0,1767,09,    58
land,3,44,1,0,1767,10,    62
land,3,44,1,0,1767,11,    58
land,3,44,1,0,1767,12,    60
land,3,44,1,0,1768,01,    61
land,3,44,1,0,1768,02,    58
land,3,44,1,0,1768,03,    62
land,3,44,1,0,1768,04,    60
land,3,44,1,0,1768,05,    62
land,3,44,1,0,1768,06,    60
land,3,44,1,0,1768,07,    62
land,3,44,1,0,1768,08,    62
land,3,44,1,0,1768,09,    58
land,3,44,1,0,1768,10,    60
land,3,44,1,0,1768,11,    60
land,3,44,1,0,1768,12,    60
land,3,44,1,0,1769,01,    62
land,3,44,1,0,1769,02,    54
land,3,44,1,0,1769,03,    62
land,3,44,1,0,1769,04,    60
land,3,44,1,0,1769,05,    62
land,3,44,1,0,1769,06,    58
land,3,44,1,0,1769,07,    62
land,3,44,1,0,1769,08,    62
land,3,44,1,0,1769,09,    60
land,3,44,1,0,1769,10,    60
land,3,44,1,0,1769,11,    58
land,3,44,1,0,1769,12,    54
land,3,44,1,0,1770,01,    60
land,3,44,1,0,1770,02,    56
land,3,44,1,0,1770,03,    62
land,3,44,1,0,1770,04,    60
land,3,44,1,0,1770,05,    62
land,3,44,1,0,1770,06,    60
land,3,44,1,0,1770,07,    62
land,3,44,1,0,1770,08,    62
land,3,44,1,0,1770,09,    60
land,3,44,1,0,1770,10,    62
land,3,44,1,0,1770,11,    57
land,3,44,1,0,1770,12,    59
land,3,44,1,0,1771,01,    57
land,3,44,1,0,1771,02,    56
land,3,44,1,0,1771,03,    62
land,3,44,1,0,1771,04,    60
land,3,44,1,0,1771,05,    62
land,3,44,1,0,1771,06,    60
land,3,44,1,0,1771,07,    62
land,3,44,1,0,1771,08,    62
land,3,44,1,0,1771,09,    60
land,3,44,1,0,1771,10,    62
land,3,44,1,0,1771,11,    60
land,3,44,1,0,1771,12,    58
land,3,44,1,0,1772,01,    58
land,3,44,1,0,1772,02,    58
land,3,44,1,0,1772,03,    61
land,3,44,1,0,1772,04,    60
land,3,44,1,0,1772,05,    62
land,3,44,1,0,1772,06,    60
land,3,44,1,0,1772,07,    61
land,3,44,1,0,1772,08,    62
land,3,44,1,0,1772,09,    60
land,3,44,1,0,1772,10,    62
land,3,44,1,0,1772,11,    60
land,3,44,1,0,1772,12,    62
land,3,44,1,0,1773,01,    62
land,3,44,1,0,1773,02,    56
land,3,44,1,0,1773,03,    62
land,3,44,1,0,1773,04,    60
land,3,44,1,0,1773,05,    62
land,3,44,1,0,1773,06,    60
land,3,44,1,0,1773,07,    62
land,3,44,1,0,1773,08,    62
land,3,44,1,0,1773,09,    60
land,3,44,1,0,1773,10,    60
land,3,44,1,0,1773,11,    58
land,3,44,1,0,1773,12,    62
land,3,44,1,0,1774,01,    62
land,3,44,1,0,1774,02,    56
land,3,44,1,0,1774,03,    62
land,3,44,1,0,1774,04,    60
land,3,44,1,0,1774,05,    62
land,3,44,1,0,1774,06,    60
land,3,44,1,0,1774,07,    62
land,3,44,1,0,1774,08,    62
land,3,44,1,0,1774,09,    60
land,3,44,1,0,1774,10,    60
land,3,44,1,0,1774,11,    57
land,3,44,1,0,1774,12,    51
land,3,44,1,0,1775,01,   124
land,3,44,1,0,1775,02,   112
land,3,44,1,0,1775,03,   124
land,3,44,1,0,1775,04,   120
land,3,44,1,0,1775,05,   120
land,3,44,1,0,1775,06,   120
land,3,44,1,0,1775,07,   124
land,3,44,1,0,1775,08,   124
land,3,44,1,0,1775,09,   120
land,3,44,1,0,1775,10,   124
land,3,44,1,0,1775,11,   120
land,3,44,1,0,1775,12,   122
land,3,44,1,0,1776,01,   124
land,3,44,1,0,1776,02,   114
land,3,44,1,0,1776,03,   124
land,3,44,1,0,1776,04,   120
land,3,44,1,0,1776,05,   122
land,3,44,1,0,1776,06,   120
land,3,44,1,0,1776,07,   124
land,3,44,1,0,1776,08,   124
land,3,44,1,0,1776,09,   120
land,3,44,1,0,1776,10,   124
land,3,44,1,0,1776,11,   120
land,3,44,1,0,1776,12,   124
land,3,44,1,0,1777,01,   116
land,3,44,1,0,1777,02,   112
land,3,44,1,0,1777,03,   124
land,3,44,1,0,1777,04,   120
land,3,44,1,0,1777,05,   124
land,3,44,1,0,1777,06,   120
land,3,44,1,0,1777,07,   124
land,3,44,1,0,1777,08,   124
land,3,44,1,0,1777,09,   120
land,3,44,1,0,1777,10,   124
land,3,44,1,0,1777,11,   119
land,3,44,1,0,1777,12,   120
land,3,44,1,0,1778,01,   122
land,3,44,1,0,1778,02,   112
land,3,44,1,0,1778,03,   120
land,3,44,1,0,1778,04,   120
land,3,44,1,0,1778,05,   124
land,3,44,1,0,1778,06,   116
land,3,44,1,0,1778,07,   124
land,3,44,1,0,1778,08,   124
land,3,44,1,0,1778,09,   118
land,3,44,1,0,1778,10,   122
land,3,44,1,0,1778,11,   120
land,3,44,1,0,1778,12,   124
land,3,44,1,0,1779,01,   124
land,3,44,1,0,1779,02,   112
land,3,44,1,0,1779,03,   122
land,3,44,1,0,1779,04,   120
land,3,44,1,0,1779,05,   124
land,3,44,1,0,1779,06,   118
land,3,44,1,0,1779,07,   124
land,3,44,1,0,1779,08,   122
land,3,44,1,0,1779,09,   120
land,3,44,1,0,1779,10,   124
land,3,44,1,0,1779,11,   120
land,3,44,1,0,1779,12,   120
land,3,44,1,0,1780,01,   124
land,3,44,1,0,1780,02,   112
land,3,44,1,0,1780,03,   124
land,3,44,1,0,1780,04,   120
land,3,44,1,0,1780,05,   120
land,3,44,1,0,1780,06,   120
land,3,44,1,0,1780,07,   124
land,3,44,1,0,1780,08,   124
land,3,44,1,0,1780,09,   120
land,3,44,1,0,1780,10,   122
land,3,44,1,0,1780,11,   116
land,3,44,1,0,1780,12,   120
land,3,44,1,0,1781,01,   124
land,3,44,1,0,1781,02,   112
land,3,44,1,0,1781,03,   124
land,3,44,1,0,1781,04,   116
land,3,44,1,0,1781,05,   122
land,3,44,1,0,1781,06,   118
land,3,44,1,0,1781,07,   124
land,3,44,1,0,1781,08,   124
land,3,44,1,0,1781,09,   120
land,3,44,1,0,1781,10,   124
land,3,44,1,0,1781,11,   120
land,3,44,1,0,1781,12,   120
land,3,44,1,0,1782,01,   122
land,3,44,1,0,1782,02,   112
land,3,44,1,0,1782,03,   124
land,3,44,1,0,1782,04,   117
land,3,44,1,0,1782,05,   123
land,3,44,1,0,1782,06,   120
land,3,44,1,0,1782,07,   124
land,3,44,1,0,1782,08,   124
land,3,44,1,0,1782,09,   120
land,3,44,1,0,1782,10,   124
land,3,44,1,0,1782,11,   120
land,3,44,1,0,1782,12,   120
land,3,44,1,0,1783,01,   124
land,3,44,1,0,1783,02,   112
land,3,44,1,0,1783,03,   122
land,3,44,1,0,1783,04,   120
land,3,44,1,0,1783,05,   122
land,3,44,1,0,1783,06,   120
land,3,44,1,0,1783,07,   124
land,3,44,1,0,1783,08,   122
land,3,44,1,0,1783,09,   120
land,3,44,1,0,1783,10,   122
land,3,44,1,0,1783,11,   114
land,3,44,1,0,1783,12,   120
land,3,44,1,0,1784,01,   120
land,3,44,1,0,1784,02,   114
land,3,44,1,0,1784,03,   122
land,3,44,1,0,1784,04,   116
land,3,44,1,0,1784,05,   122
land,3,44,1,0,1784,06,   120
land,3,44,1,0,1784,07,   124
land,3,44,1,0,1784,08,   122
land,3,44,1,0,1784,09,   118
land,3,44,1,0,1784,10,   122
land,3,44,1,0,1784,11,   118
land,3,44,1,0,1784,12,   121
land,3,44,1,0,1785,01,   122
land,3,44,1,0,1785,02,   112
land,3,44,1,0,1785,03,   118
land,3,44,1,0,1785,04,   120
land,3,44,1,0,1785,05,   124
land,3,44,1,0,1785,06,   120
land,3,44,1,0,1785,07,   124
land,3,44,1,0,1785,08,   124
land,3,44,1,0,1785,09,   120
land,3,44,1,0,1785,10,   122
land,3,44,1,0,1785,11,   119
land,3,44,1,0,1785,12,   120
land,3,44,1,0,1786,01,   116
land,3,44,1,0,1786,02,   112
land,3,44,1,0,1786,03,   120
land,3,44,1,0,1786,04,   120
land,3,44,1,0,1786,05,   122
land,3,44,1,0,1786,06,   120
land,3,44,1,0,1786,07,   124
land,3,44,1,0,1786,08,   124
land,3,44,1,0,1786,09,   118
land,3,44,1,0,1786,10,   124
land,3,44,1,0,1786,11,   119
land,3,44,1,0,1786,12,   123
land,3,44,1,0,1787,01,   122
land,3,44,1,0,1787,02,   112
land,3,44,1,0,1787,03,   124
land,3,44,1,0,1787,04,   120
land,3,44,1,0,1787,05,   122
land,3,44,1,0,1787,06,   120
land,3,44,1,0,1787,07,   122
land,3,44,1,0,1787,08,   124
land,3,44,1,0,1787,09,   120
land,3,44,1,0,1787,10,   122
land,3,44,1,0,1787,11,   114
land,3,44,1,0,1787,12,   124
land,3,44,1,0,1788,01,   124
land,3,44,1,0,1788,02,   116
land,3,44,1,0,1788,03,   124
land,3,44,1,0,1788,04,   118
land,3,44,1,0,1788,05,   122
land,3,44,1,0,1788,06,   120
land,3,44,1,0,1788,07,   122
land,3,44,1,0,1788,08,   124
land,3,44,1,0,1788,09,   120
land,3,44,1,0,1788,10,   122
land,3,44,1,0,1788,11,   114
land,3,44,1,0,1788,12,   116
land,3,44,1,0,1789,01,   122
land,3,44,1,0,1789,02,   112
land,3,44,1,0,1789,03,   124
land,3,44,1,0,1789,04,   120
land,3,44,1,0,1789,05,   124
land,3,44,1,0,1789,06,   120
land,3,44,1,0,1789,07,   122
land,3,44,1,0,1789,08,   124
land,3,44,1,0,1789,09,   118
land,3,44,1,0,1789,10,   124
land,3,44,1,0,1789,11,   120
land,3,44,1,0,1789,12,   124
land,3,44,1,0,1790,01,   124
land,3,44,1,0,1790,02,   112
land,3,44,1,0,1790,03,   124
land,3,44,1,0,1790,04,   120
land,3,44,1,0,1790,05,   123
land,3,44,1,0,1790,06,   118
land,3,44,1,0,1790,07,   124
land,3,44,1,0,1790,08,   124
land,3,44,1,0,1790,09,   118
land,3,44,1,0,1790,10,   124
land,3,44,1,0,1790,11,   114
land,3,44,1,0,1790,12,   124
land,3,44,1,0,1791,01,   121
land,3,44,1,0,1791,02,   109
land,3,44,1,0,1791,03,   124
land,3,44,1,0,1791,04,   120
land,3,44,1,0,1791,05,   124
land,3,44,1,0,1791,06,   118
land,3,44,1,0,1791,07,   124
land,3,44,1,0,1791,08,   124
land,3,44,1,0,1791,09,   120
land,3,44,1,0,1791,10,   124
land,3,44,1,0,1791,11,   118
land,3,44,1,0,1791,12,   116
land,3,44,1,0,1792,01,   124
land,3,44,1,0,1792,02,   112
land,3,44,1,0,1792,03,   124
land,3,44,1,0,1792,04,   120
land,3,44,1,0,1792,05,   124
land,3,44,1,0,1792,06,   120
land,3,44,1,0,1792,07,   124
land,3,44,1,0,1792,08,   124
land,3,44,1,0,1792,09,   120
land,3,44,1,0,1792,10,   122
land,3,44,1,0,1792,11,   119
land,3,44,1,0,1792,12,   117
land,3,44,1,0,1793,01,   124
land,3,44,1,0,1793,02,   110
land,3,44,1,0,1793,03,   122
land,3,44,1,0,1793,04,   116
land,3,44,1,0,1793,05,   124
land,3,44,1,0,1793,06,   120
land,3,44,1,0,1793,07,   120
land,3,44,1,0,1793,08,   124
land,3,44,1,0,1793,09,   120
land,3,44,1,0,1793,10,   124
land,3,44,1,0,1793,11,   120
land,3,44,1,0,1793,12,   124
land,3,44,1,0,1794,01,   120
land,3,44,1,0,1794,02,   110
land,3,44,1,0,1794,03,   122
land,3,44,1,0,1794,04,   120
land,3,44,1,0,1794,05,   124
land,3,44,1,0,1794,06,   120
land,3,44,1,0,1794,07,   124
land,3,44,1,0,1794,08,   124
land,3,44,1,0,1794,09,   120
land,3,44,1,0,1794,10,   124
land,3,44,1,0,1794,11,   120
land,3,44,1,0,1794,12,   124
land,3,44,1,0,1795,01,   121
land,3,44,1,0,1795,02,   109
land,3,44,1,0,1795,03,   122
land,3,44,1,0,1795,04,   120
land,3,44,1,0,1795,05,   124
land,3,44,1,0,1795,06,   118
land,3,44,1,0,1795,07,   122
land,3,44,1,0,1795,08,   122
land,3,44,1,0,1795,09,   118
land,3,44,1,0,1795,10,   124
land,3,44,1,0,1795,11,   116
land,3,44,1,0,1795,12,   122
land,3,44,1,0,1796,01,   121
land,3,44,1,0,1796,02,   116
land,3,44,1,0,1796,03,   122
land,3,44,1,0,1796,04,   120
land,3,44,1,0,1796,05,   124
land,3,44,1,0,1796,06,   120
land,3,44,1,0,1796,07,   124
land,3,44,1,0,1796,08,   124
land,3,44,1,0,1796,09,   120
land,3,44,1,0,1796,10,   120
land,3,44,1,0,1796,11,   120
land,3,44,1,0,1796,12,   124
land,3,44,1,0,1797,01,   151
land,3,44,1,0,1797,02,   138
land,3,44,1,0,1797,03,   153
land,3,44,1,0,1797,04,   150
land,3,44,1,0,1797,05,   155
land,3,44,1,0,1797,06,   150
land,3,44,1,0,1797,07,   155
land,3,44,1,0,1797,08,   155
land,3,44,1,0,1797,09,   150
land,3,44,1,0,1797,10,   155
land,3,44,1,0,1797,11,   150
land,3,44,1,0,1797,12,   153
land,3,44,1,0,1798,01,   153
land,3,44,1,0,1798,02,   138
land,3,44,1,0,1798,03,   155
land,3,44,1,0,1798,04,   150
land,3,44,1,0,1798,05,   155
land,3,44,1,0,1798,06,   150
land,3,44,1,0,1798,07,   155
land,3,44,1,0,1798,08,   155
land,3,44,1,0,1798,09,   150
land,3,44,1,0,1798,10,   155
land,3,44,1,0,1798,11,   150
land,3,44,1,0,1798,12,   151
land,3,44,1,0,1799,01,   122
land,3,44,1,0,1799,02,   112
land,3,44,1,0,1799,03,   124
land,3,44,1,0,1799,04,   120
land,3,44,1,0,1799,05,   124
land,3,44,1,0,1799,06,   120
land,3,44,1,0,1799,07,   124
land,3,44,1,0,1799,08,   124
land,3,44,1,0,1799,09,   120
land,3,44,1,0,1799,10,   124
land,3,44,1,0,1799,11,   120
land,3,44,1,0,1799,12,   116
land,3,44,1,0,1800,01,   122
land,3,44,1,0,1800,02,   110
land,3,44,1,0,1800,03,   124
land,3,44,1,0,1800,04,   120
land,3,44,1,0,1800,05,   124
land,3,44,1,0,1800,06,   120
land,3,44,1,0,1800,07,   124
land,3,44,1,0,1800,08,   124
land,3,44,1,0,1800,09,   120
land,3,44,1,0,1800,10,   124
land,3,44,1,0,1800,11,   120
land,3,44,1,0,1800,12,   117
land,3,44,1,0,1801,01,   124
land,3,44,1,0,1801,02,   112
land,3,44,1,0,1801,03,   124
land,3,44,1,0,1801,04,   120
land,3,44,1,0,1801,05,   124
land,3,44,1,0,1801,06,   118
land,3,44,1,0,1801,07,   124
land,3,44,1,0,1801,08,   124
land,3,44,1,0,1801,09,   120
land,3,44,1,0,1801,10,   124
land,3,44,1,0,1801,11,   114
land,3,44,1,0,1801,12,   118
land,3,44,1,0,1802,01,   151
land,3,44,1,0,1802,02,   140
land,3,44,1,0,1802,03,   155
land,3,44,1,0,1802,04,   148
land,3,44,1,0,1802,05,   151
land,3,44,1,0,1802,06,   150
land,3,44,1,0,1802,07,   153
land,3,44,1,0,1802,08,   155
land,3,44,1,0,1802,09,   150
land,3,44,1,0,1802,10,   153
land,3,44,1,0,1802,11,   148
land,3,44,1,0,1802,12,   155
land,3,44,1,0,1803,01,   116
land,3,44,1,0,1803,02,   110
land,3,44,1,0,1803,03,   124
land,3,44,1,0,1803,04,   120
land,3,44,1,0,1803,05,   124
land,3,44,1,0,1803,06,   120
land,3,44,1,0,1803,07,   122
land,3,44,1,0,1803,08,   124
land,3,44,1,0,1803,09,   120
land,3,44,1,0,1803,10,   124
land,3,44,1,0,1803,11,   115
land,3,44,1,0,1803,12,   121
land,3,44,1,0,1804,01,   124
land,3,44,1,0,1804,02,   116
land,3,44,1,0,1804,03,   124
land,3,44,1,0,1804,04,   120
land,3,44,1,0,1804,05,   155
land,3,44,1,0,1804,06,   150
land,3,44,1,0,1804,07,   153
land,3,44,1,0,1804,08,   155
land,3,44,1,0,1804,09,   150
land,3,44,1,0,1804,10,   153
land,3,44,1,0,1804,11,   146
land,3,44,1,0,1804,12,   155
land,3,44,1,0,1805,01,   151
land,3,44,1,0,1805,02,   136
land,3,44,1,0,1805,03,   155
land,3,44,1,0,1805,04,   150
land,3,44,1,0,1805,05,   155
land,3,44,1,0,1805,06,   150
land,3,44,1,0,1805,07,   155
land,3,44,1,0,1805,08,   155
land,3,44,1,0,1805,09,   150
land,3,44,1,0,1805,10,   153
land,3,44,1,0,1805,11,   148
land,3,44,1,0,1805,12,   152
land,3,44,1,0,1806,01,   120
land,3,44,1,0,1806,02,   140
land,3,44,1,0,1806,03,   154
land,3,44,1,0,1806,04,   149
land,3,44,1,0,1806,05,   153
land,3,44,1,0,1806,06,   150
land,3,44,1,0,1806,07,   155
land,3,44,1,0,1806,08,   153
land,3,44,1,0,1806,09,   150
land,3,44,1,0,1806,10,   153
land,3,44,1,0,1806,11,   150
land,3,44,1,0,1806,12,   155
land,3,44,1,0,1807,01,   155
land,3,44,1,0,1807,02,   138
land,3,44,1,0,1807,03,   151
land,3,44,1,0,1807,04,   150
land,3,44,1,0,1807,05,   155
land,3,44,1,0,1807,06,   148
land,3,44,1,0,1807,07,   155
land,3,44,1,0,1807,08,   155
land,3,44,1,0,1807,09,   150
land,3,44,1,0,1807,10,   154
land,3,44,1,0,1807,11,   150
land,3,44,1,0,1807,12,   153
land,3,44,1,0,1808,01,   155
land,3,44,1,0,1808,02,   143
land,3,44,1,0,1808,03,   155
land,3,44,1,0,1808,04,   150
land,3,44,1,0,1808,05,   155
land,3,44,1,0,1808,06,   150
land,3,44,1,0,1808,07,   155
land,3,44,1,0,1808,08,   155
land,3,44,1,0,1808,09,   150
land,3,44,1,0,1808,10,   155
land,3,44,1,0,1808,11,   146
land,3,44,1,0,1808,12,   146
land,3,44,1,0,1809,01,   153
land,3,44,1,0,1809,02,   140
land,3,44,1,0,1809,03,   155
land,3,44,1,0,1809,04,   148
land,3,44,1,0,1809,05,   155
land,3,44,1,0,1809,06,   150
land,3,44,1,0,1809,07,   155
land,3,44,1,0,1809,08,   155
land,3,44,1,0,1809,09,   150
land,3,44,1,0,1809,10,   155
land,3,44,1,0,1809,11,   148
land,3,44,1,0,1809,12,   155
land,3,44,1,0,1810,01,   155
land,3,44,1,0,1810,02,   140
land,3,44,1,0,1810,03,   155
land,3,44,1,0,1810,04,   150
land,3,44,1,0,1810,05,   155
land,3,44,1,0,1810,06,   150
land,3,44,1,0,1810,07,   155
land,3,44,1,0,1810,08,   155
land,3,44,1,0,1810,09,   150
land,3,44,1,0,1810,10,   151
land,3,44,1,0,1810,11,   149
land,3,44,1,0,1810,12,   152
land,3,44,1,0,1811,01,   182
land,3,44,1,0,1811,02,   168
land,3,44,1,0,1811,03,   186
land,3,44,1,0,1811,04,   180
land,3,44,1,0,1811,05,   186
land,3,44,1,0,1811,06,   180
land,3,44,1,0,1811,07,   186
land,3,44,1,0,1811,08,   186
land,3,44,1,0,1811,09,   180
land,3,44,1,0,1811,10,   186
land,3,44,1,0,1811,11,   180
land,3,44,1,0,1811,12,   186
land,3,44,1,0,1812,01,   182
land,3,44,1,0,1812,02,   174
land,3,44,1,0,1812,03,   186
land,3,44,1,0,1812,04,   178
land,3,44,1,0,1812,05,   184
land,3,44,1,0,1812,06,   180
land,3,44,1,0,1812,07,   184
land,3,44,1,0,1812,08,   186
land,3,44,1,0,1812,09,   180
land,3,44,1,0,1812,10,   186
land,3,44,1,0,1812,11,   178
land,3,44,1,0,1812,12,   183
land,3,44,1,0,1813,01,   184
land,3,44,1,0,1813,02,   168
land,3,44,1,0,1813,03,   184
land,3,44,1,0,1813,04,   178
land,3,44,1,0,1813,05,   186
land,3,44,1,0,1813,06,   178
land,3,44,1,0,1813,07,   186
land,3,44,1,0,1813,08,   186
land,3,44,1,0,1813,09,   179
land,3,44,1,0,1813,10,   183
land,3,44,1,0,1813,11,   180
land,3,44,1,0,1813,12,   184
land,3,44,1,0,1814,01,   248
land,3,44,1,0,1814,02,   224
land,3,44,1,0,1814,03,   248
land,3,44,1,0,1814,04,   240
land,3,44,1,0,1814,05,   248
land,3,44,1,0,1814,06,   240
land,3,44,1,0,1814,07,   248
land,3,44,1,0,1814,08,   248
land,3,44,1,0,1814,09,   240
land,3,44,1,0,1814,10,   246
land,3,44,1,0,1814,11,   240
land,3,44,1,0,1814,12,   247
land,3,44,1,0,1815,01,   306
land,3,44,1,0,1815,02,   280
land,3,44,1,0,1815,03,   308
land,3,44,1,0,1815,04,   298
land,3,44,1,0,1815,05,   308
land,3,44,1,0,1815,06,   298
land,3,44,1,0,1815,07,   306
land,3,44,1,0,1815,08,   308
land,3,44,1,0,1815,09,   299
land,3,44,1,0,1815,10,   305
land,3,44,1,0,1815,11,   294
land,3,44,1,0,1815,12,   301
land,3,44,1,0,1816,01,   310
land,3,44,1,0,1816,02,   288
land,3,44,1,0,1816,03,   310
land,3,44,1,0,1816,04,   298
land,3,44,1,0,1816,05,   308
land,3,44,1,0,1816,06,   298
land,3,44,1,0,1816,07,   308
land,3,44,1,0,1816,08,   310
land,3,44,1,0,1816,09,   300
land,3,44,1,0,1816,10,   308
land,3,44,1,0,1816,11,   290
land,3,44,1,0,1816,12,   302
land,3,44,1,0,1817,01,   309
land,3,44,1,0,1817,02,   279
land,3,44,1,0,1817,03,   309
land,3,44,1,0,1817,04,   300
land,3,44,1,0,1817,05,   310
land,3,44,1,0,1817,06,   298
land,3,44,1,0,1817,07,   310
land,3,44,1,0,1817,08,   310
land,3,44,1,0,1817,09,   300
land,3,44,1,0,1817,10,   301
land,3,44,1,0,1817,11,   298
land,3,44,1,0,1817,12,   297
land,3,44,1,0,1818,01,   296
land,3,44,1,0,1818,02,   280
land,3,44,1,0,1818,03,   310
land,3,44,1,0,1818,04,   296
land,3,44,1,0,1818,05,   308
land,3,44,1,0,1818,06,   300
land,3,44,1,0,1818,07,   310
land,3,44,1,0,1818,08,   306
land,3,44,1,0,1818,09,   300
land,3,44,1,0,1818,10,   310
land,3,44,1,0,1818,11,   299
land,3,44,1,0,1818,12,   304
land,3,44,1,0,1819,01,   304
land,3,44,1,0,1819,02,   278
land,3,44,1,0,1819,03,   310
land,3,44,1,0,1819,04,   300
land,3,44,1,0,1819,05,   310
land,3,44,1,0,1819,06,   300
land,3,44,1,0,1819,07,   310
land,3,44,1,0,1819,08,   310
land,3,44,1,0,1819,09,   300
land,3,44,1,0,1819,10,   306
land,3,44,1,0,1819,11,   296
land,3,44,1,0,1819,12,   300
land,3,44,1,0,1820,01,   301
land,3,44,1,0,1820,02,   287
land,3,44,1,0,1820,03,   310
land,3,44,1,0,1820,04,   298
land,3,44,1,0,1820,05,   310
land,3,44,1,0,1820,06,   300
land,3,44,1,0,1820,07,   310
land,3,44,1,0,1820,08,   310
land,3,44,1,0,1820,09,   298
land,3,44,1,0,1820,10,   309
land,3,44,1,0,1820,11,   295
land,3,44,1,0,1820,12,   298
land,3,44,1,0,1821,01,   303
land,3,44,1,0,1821,02,   280
land,3,44,1,0,1821,03,   308
