path_prefix|batch_id|of_n_batches|batch_length
daily/CDM_lite_FirstRelease_US1IDOW0*|daily-CDM_lite_FirstRelease_US1IDOW0|5489|2
daily/CDM_lite_FirstRelease_US1IDPW0*|daily-CDM_lite_FirstRelease_US1IDPW0|5489|3
daily/CDM_lite_FirstRelease_US1IDPY0*|daily-CDM_lite_FirstRelease_US1IDPY0|5489|1
daily/CDM_lite_FirstRelease_US1IDSH0*|daily-CDM_lite_FirstRelease_US1IDSH0|5489|2
daily/CDM_lite_FirstRelease_US1IDTF0*|daily-CDM_lite_FirstRelease_US1IDTF0|5489|6
daily/CDM_lite_FirstRelease_US1IDTT0*|daily-CDM_lite_FirstRelease_US1IDTT0|5489|1
daily/CDM_lite_FirstRelease_US1IDVL0*|daily-CDM_lite_FirstRelease_US1IDVL0|5489|2
daily/CDM_lite_FirstRelease_US1ILAD0*|daily-CDM_lite_FirstRelease_US1ILAD0|5489|3
daily/CDM_lite_FirstRelease_US1ILBD0*|daily-CDM_lite_FirstRelease_US1ILBD0|5489|1
daily/CDM_lite_FirstRelease_US1ILBN0*|daily-CDM_lite_FirstRelease_US1ILBN0|5489|6
daily/CDM_lite_FirstRelease_US1ILBR0*|daily-CDM_lite_FirstRelease_US1ILBR0|5489|1
daily/CDM_lite_FirstRelease_US1ILBU0*|daily-CDM_lite_FirstRelease_US1ILBU0|5489|7
daily/CDM_lite_FirstRelease_US1ILCE0*|daily-CDM_lite_FirstRelease_US1ILCE0|5489|6
daily/CDM_lite_FirstRelease_US1ILCK0*|daily-CDM_lite_FirstRelease_US1ILCK0|5489|124
daily/CDM_lite_FirstRelease_US1ILCL0*|daily-CDM_lite_FirstRelease_US1ILCL0|5489|1
daily/CDM_lite_FirstRelease_US1ILCN0*|daily-CDM_lite_FirstRelease_US1ILCN0|5489|5
daily/CDM_lite_FirstRelease_US1ILCP0*|daily-CDM_lite_FirstRelease_US1ILCP0|5489|83
daily/CDM_lite_FirstRelease_US1ILCR0*|daily-CDM_lite_FirstRelease_US1ILCR0|5489|7
daily/CDM_lite_FirstRelease_US1ILCS0*|daily-CDM_lite_FirstRelease_US1ILCS0|5489|1
daily/CDM_lite_FirstRelease_US1ILCT0*|daily-CDM_lite_FirstRelease_US1ILCT0|5489|5
daily/CDM_lite_FirstRelease_US1ILCW0*|daily-CDM_lite_FirstRelease_US1ILCW0|5489|2
daily/CDM_lite_FirstRelease_US1ILCY0*|daily-CDM_lite_FirstRelease_US1ILCY0|5489|1
daily/CDM_lite_FirstRelease_US1ILDG0*|daily-CDM_lite_FirstRelease_US1ILDG0|5489|8
daily/CDM_lite_FirstRelease_US1ILDK0*|daily-CDM_lite_FirstRelease_US1ILDK0|5489|18
daily/CDM_lite_FirstRelease_US1ILDP0*|daily-CDM_lite_FirstRelease_US1ILDP0|5489|77
daily/CDM_lite_FirstRelease_US1ILDW0*|daily-CDM_lite_FirstRelease_US1ILDW0|5489|6
daily/CDM_lite_FirstRelease_US1ILED0*|daily-CDM_lite_FirstRelease_US1ILED0|5489|7
daily/CDM_lite_FirstRelease_US1ILEF0*|daily-CDM_lite_FirstRelease_US1ILEF0|5489|14
daily/CDM_lite_FirstRelease_US1ILFD0*|daily-CDM_lite_FirstRelease_US1ILFD0|5489|6
daily/CDM_lite_FirstRelease_US1ILFK0*|daily-CDM_lite_FirstRelease_US1ILFK0|5489|4
daily/CDM_lite_FirstRelease_US1ILFL0*|daily-CDM_lite_FirstRelease_US1ILFL0|5489|6
daily/CDM_lite_FirstRelease_US1ILGL0*|daily-CDM_lite_FirstRelease_US1ILGL0|5489|1
daily/CDM_lite_FirstRelease_US1ILGR0*|daily-CDM_lite_FirstRelease_US1ILGR0|5489|1
daily/CDM_lite_FirstRelease_US1ILGY0*|daily-CDM_lite_FirstRelease_US1ILGY0|5489|16
daily/CDM_lite_FirstRelease_US1ILHD0*|daily-CDM_lite_FirstRelease_US1ILHD0|5489|2
daily/CDM_lite_FirstRelease_US1ILHM0*|daily-CDM_lite_FirstRelease_US1ILHM0|5489|1
daily/CDM_lite_FirstRelease_US1ILHN0*|daily-CDM_lite_FirstRelease_US1ILHN0|5489|5
daily/CDM_lite_FirstRelease_US1ILHY0*|daily-CDM_lite_FirstRelease_US1ILHY0|5489|10
daily/CDM_lite_FirstRelease_US1ILIR0*|daily-CDM_lite_FirstRelease_US1ILIR0|5489|10
daily/CDM_lite_FirstRelease_US1ILJD0*|daily-CDM_lite_FirstRelease_US1ILJD0|5489|2
daily/CDM_lite_FirstRelease_US1ILJF0*|daily-CDM_lite_FirstRelease_US1ILJF0|5489|6
daily/CDM_lite_FirstRelease_US1ILJK0*|daily-CDM_lite_FirstRelease_US1ILJK0|5489|7
daily/CDM_lite_FirstRelease_US1ILJS0*|daily-CDM_lite_FirstRelease_US1ILJS0|5489|2
daily/CDM_lite_FirstRelease_US1ILKD0*|daily-CDM_lite_FirstRelease_US1ILKD0|5489|20
daily/CDM_lite_FirstRelease_US1ILKK0*|daily-CDM_lite_FirstRelease_US1ILKK0|5489|18
daily/CDM_lite_FirstRelease_US1ILKN0*|daily-CDM_lite_FirstRelease_US1ILKN0|5489|64
daily/CDM_lite_FirstRelease_US1ILKX0*|daily-CDM_lite_FirstRelease_US1ILKX0|5489|3
daily/CDM_lite_FirstRelease_US1ILLE0*|daily-CDM_lite_FirstRelease_US1ILLE0|5489|13
daily/CDM_lite_FirstRelease_US1ILLG0*|daily-CDM_lite_FirstRelease_US1ILLG0|5489|33
daily/CDM_lite_FirstRelease_US1ILLK0*|daily-CDM_lite_FirstRelease_US1ILLK0|5489|51
daily/CDM_lite_FirstRelease_US1ILLS0*|daily-CDM_lite_FirstRelease_US1ILLS0|5489|38
daily/CDM_lite_FirstRelease_US1ILLV0*|daily-CDM_lite_FirstRelease_US1ILLV0|5489|12
daily/CDM_lite_FirstRelease_US1ILLW0*|daily-CDM_lite_FirstRelease_US1ILLW0|5489|3
daily/CDM_lite_FirstRelease_US1ILMA0*|daily-CDM_lite_FirstRelease_US1ILMA0|5489|10
daily/CDM_lite_FirstRelease_US1ILMC0*|daily-CDM_lite_FirstRelease_US1ILMC0|5489|2
daily/CDM_lite_FirstRelease_US1ILMCD*|daily-CDM_lite_FirstRelease_US1ILMCD|5489|4
daily/CDM_lite_FirstRelease_US1ILMCH*|daily-CDM_lite_FirstRelease_US1ILMCH|5489|34
daily/CDM_lite_FirstRelease_US1ILMCL*|daily-CDM_lite_FirstRelease_US1ILMCL|5489|31
daily/CDM_lite_FirstRelease_US1ILMD0*|daily-CDM_lite_FirstRelease_US1ILMD0|5489|17
daily/CDM_lite_FirstRelease_US1ILME0*|daily-CDM_lite_FirstRelease_US1ILME0|5489|7
daily/CDM_lite_FirstRelease_US1ILMG0*|daily-CDM_lite_FirstRelease_US1ILMG0|5489|6
daily/CDM_lite_FirstRelease_US1ILMH0*|daily-CDM_lite_FirstRelease_US1ILMH0|5489|2
daily/CDM_lite_FirstRelease_US1ILMN0*|daily-CDM_lite_FirstRelease_US1ILMN0|5489|2
daily/CDM_lite_FirstRelease_US1ILMO0*|daily-CDM_lite_FirstRelease_US1ILMO0|5489|2
daily/CDM_lite_FirstRelease_US1ILMP0*|daily-CDM_lite_FirstRelease_US1ILMP0|5489|11
daily/CDM_lite_FirstRelease_US1ILMR0*|daily-CDM_lite_FirstRelease_US1ILMR0|5489|6
daily/CDM_lite_FirstRelease_US1ILMS0*|daily-CDM_lite_FirstRelease_US1ILMS0|5489|1
daily/CDM_lite_FirstRelease_US1ILMU0*|daily-CDM_lite_FirstRelease_US1ILMU0|5489|3
daily/CDM_lite_FirstRelease_US1ILMY0*|daily-CDM_lite_FirstRelease_US1ILMY0|5489|4
daily/CDM_lite_FirstRelease_US1ILOG0*|daily-CDM_lite_FirstRelease_US1ILOG0|5489|7
daily/CDM_lite_FirstRelease_US1ILPP0*|daily-CDM_lite_FirstRelease_US1ILPP0|5489|2
daily/CDM_lite_FirstRelease_US1ILPR0*|daily-CDM_lite_FirstRelease_US1ILPR0|5489|7
daily/CDM_lite_FirstRelease_US1ILPT0*|daily-CDM_lite_FirstRelease_US1ILPT0|5489|13
daily/CDM_lite_FirstRelease_US1ILPY0*|daily-CDM_lite_FirstRelease_US1ILPY0|5489|1
daily/CDM_lite_FirstRelease_US1ILRC0*|daily-CDM_lite_FirstRelease_US1ILRC0|5489|4
daily/CDM_lite_FirstRelease_US1ILRH0*|daily-CDM_lite_FirstRelease_US1ILRH0|5489|4
daily/CDM_lite_FirstRelease_US1ILRI0*|daily-CDM_lite_FirstRelease_US1ILRI0|5489|11
daily/CDM_lite_FirstRelease_US1ILSC0*|daily-CDM_lite_FirstRelease_US1ILSC0|5489|16
daily/CDM_lite_FirstRelease_US1ILSG0*|daily-CDM_lite_FirstRelease_US1ILSG0|5489|24
daily/CDM_lite_FirstRelease_US1ILSH0*|daily-CDM_lite_FirstRelease_US1ILSH0|5489|3
daily/CDM_lite_FirstRelease_US1ILSK0*|daily-CDM_lite_FirstRelease_US1ILSK0|5489|3
daily/CDM_lite_FirstRelease_US1ILSL0*|daily-CDM_lite_FirstRelease_US1ILSL0|5489|3
daily/CDM_lite_FirstRelease_US1ILSP0*|daily-CDM_lite_FirstRelease_US1ILSP0|5489|10
daily/CDM_lite_FirstRelease_US1ILST0*|daily-CDM_lite_FirstRelease_US1ILST0|5489|1
daily/CDM_lite_FirstRelease_US1ILSY0*|daily-CDM_lite_FirstRelease_US1ILSY0|5489|1
daily/CDM_lite_FirstRelease_US1ILTZ0*|daily-CDM_lite_FirstRelease_US1ILTZ0|5489|13
daily/CDM_lite_FirstRelease_US1ILUN0*|daily-CDM_lite_FirstRelease_US1ILUN0|5489|5
daily/CDM_lite_FirstRelease_US1ILVR0*|daily-CDM_lite_FirstRelease_US1ILVR0|5489|22
daily/CDM_lite_FirstRelease_US1ILWD0*|daily-CDM_lite_FirstRelease_US1ILWD0|5489|7
daily/CDM_lite_FirstRelease_US1ILWF0*|daily-CDM_lite_FirstRelease_US1ILWF0|5489|10
daily/CDM_lite_FirstRelease_US1ILWL0*|daily-CDM_lite_FirstRelease_US1ILWL0|5489|73
daily/CDM_lite_FirstRelease_US1ILWM0*|daily-CDM_lite_FirstRelease_US1ILWM0|5489|9
daily/CDM_lite_FirstRelease_US1ILWN0*|daily-CDM_lite_FirstRelease_US1ILWN0|5489|18
daily/CDM_lite_FirstRelease_US1ILWR0*|daily-CDM_lite_FirstRelease_US1ILWR0|5489|2
daily/CDM_lite_FirstRelease_US1ILWS0*|daily-CDM_lite_FirstRelease_US1ILWS0|5489|3
daily/CDM_lite_FirstRelease_US1ILWY0*|daily-CDM_lite_FirstRelease_US1ILWY0|5489|1
daily/CDM_lite_FirstRelease_US1INAD0*|daily-CDM_lite_FirstRelease_US1INAD0|5489|1
daily/CDM_lite_FirstRelease_US1INAL0*|daily-CDM_lite_FirstRelease_US1INAL0|5489|33
daily/CDM_lite_FirstRelease_US1INBL0*|daily-CDM_lite_FirstRelease_US1INBL0|5489|8
daily/CDM_lite_FirstRelease_US1INBN0*|daily-CDM_lite_FirstRelease_US1INBN0|5489|36
daily/CDM_lite_FirstRelease_US1INBR0*|daily-CDM_lite_FirstRelease_US1INBR0|5489|3
daily/CDM_lite_FirstRelease_US1INBT0*|daily-CDM_lite_FirstRelease_US1INBT0|5489|2
daily/CDM_lite_FirstRelease_US1INBW0*|daily-CDM_lite_FirstRelease_US1INBW0|5489|12
daily/CDM_lite_FirstRelease_US1INCK0*|daily-CDM_lite_FirstRelease_US1INCK0|5489|15
daily/CDM_lite_FirstRelease_US1INCL0*|daily-CDM_lite_FirstRelease_US1INCL0|5489|7
daily/CDM_lite_FirstRelease_US1INCR0*|daily-CDM_lite_FirstRelease_US1INCR0|5489|2
daily/CDM_lite_FirstRelease_US1INCS0*|daily-CDM_lite_FirstRelease_US1INCS0|5489|9
daily/CDM_lite_FirstRelease_US1INCW0*|daily-CDM_lite_FirstRelease_US1INCW0|5489|7
daily/CDM_lite_FirstRelease_US1INCY0*|daily-CDM_lite_FirstRelease_US1INCY0|5489|6
daily/CDM_lite_FirstRelease_US1INDB0*|daily-CDM_lite_FirstRelease_US1INDB0|5489|8
daily/CDM_lite_FirstRelease_US1INDC0*|daily-CDM_lite_FirstRelease_US1INDC0|5489|4
daily/CDM_lite_FirstRelease_US1INDK0*|daily-CDM_lite_FirstRelease_US1INDK0|5489|11
daily/CDM_lite_FirstRelease_US1INDL0*|daily-CDM_lite_FirstRelease_US1INDL0|5489|25
daily/CDM_lite_FirstRelease_US1INDR0*|daily-CDM_lite_FirstRelease_US1INDR0|5489|11
daily/CDM_lite_FirstRelease_US1INDV0*|daily-CDM_lite_FirstRelease_US1INDV0|5489|14
daily/CDM_lite_FirstRelease_US1INEL0*|daily-CDM_lite_FirstRelease_US1INEL0|5489|42
daily/CDM_lite_FirstRelease_US1INFD0*|daily-CDM_lite_FirstRelease_US1INFD0|5489|9
daily/CDM_lite_FirstRelease_US1INFL0*|daily-CDM_lite_FirstRelease_US1INFL0|5489|7
daily/CDM_lite_FirstRelease_US1INFN0*|daily-CDM_lite_FirstRelease_US1INFN0|5489|4
daily/CDM_lite_FirstRelease_US1INFR0*|daily-CDM_lite_FirstRelease_US1INFR0|5489|3
daily/CDM_lite_FirstRelease_US1INFY0*|daily-CDM_lite_FirstRelease_US1INFY0|5489|2
daily/CDM_lite_FirstRelease_US1INGB0*|daily-CDM_lite_FirstRelease_US1INGB0|5489|9
daily/CDM_lite_FirstRelease_US1INGN0*|daily-CDM_lite_FirstRelease_US1INGN0|5489|3
daily/CDM_lite_FirstRelease_US1INGR0*|daily-CDM_lite_FirstRelease_US1INGR0|5489|17
daily/CDM_lite_FirstRelease_US1INHM0*|daily-CDM_lite_FirstRelease_US1INHM0|5489|27
daily/CDM_lite_FirstRelease_US1INHN0*|daily-CDM_lite_FirstRelease_US1INHN0|5489|20
daily/CDM_lite_FirstRelease_US1INHR0*|daily-CDM_lite_FirstRelease_US1INHR0|5489|13
daily/CDM_lite_FirstRelease_US1INHS0*|daily-CDM_lite_FirstRelease_US1INHS0|5489|20
daily/CDM_lite_FirstRelease_US1INHT0*|daily-CDM_lite_FirstRelease_US1INHT0|5489|5
daily/CDM_lite_FirstRelease_US1INHW0*|daily-CDM_lite_FirstRelease_US1INHW0|5489|18
daily/CDM_lite_FirstRelease_US1INHY0*|daily-CDM_lite_FirstRelease_US1INHY0|5489|9
daily/CDM_lite_FirstRelease_US1INJF0*|daily-CDM_lite_FirstRelease_US1INJF0|5489|4
daily/CDM_lite_FirstRelease_US1INJH0*|daily-CDM_lite_FirstRelease_US1INJH0|5489|11
daily/CDM_lite_FirstRelease_US1INJK0*|daily-CDM_lite_FirstRelease_US1INJK0|5489|4
daily/CDM_lite_FirstRelease_US1INJN0*|daily-CDM_lite_FirstRelease_US1INJN0|5489|7
daily/CDM_lite_FirstRelease_US1INJS0*|daily-CDM_lite_FirstRelease_US1INJS0|5489|41
daily/CDM_lite_FirstRelease_US1INJY0*|daily-CDM_lite_FirstRelease_US1INJY0|5489|10
daily/CDM_lite_FirstRelease_US1INKN0*|daily-CDM_lite_FirstRelease_US1INKN0|5489|2
daily/CDM_lite_FirstRelease_US1INKS0*|daily-CDM_lite_FirstRelease_US1INKS0|5489|32
daily/CDM_lite_FirstRelease_US1INLG0*|daily-CDM_lite_FirstRelease_US1INLG0|5489|11
daily/CDM_lite_FirstRelease_US1INLK0*|daily-CDM_lite_FirstRelease_US1INLK0|5489|47
daily/CDM_lite_FirstRelease_US1INLP0*|daily-CDM_lite_FirstRelease_US1INLP0|5489|37
daily/CDM_lite_FirstRelease_US1INLW0*|daily-CDM_lite_FirstRelease_US1INLW0|5489|16
daily/CDM_lite_FirstRelease_US1INMD0*|daily-CDM_lite_FirstRelease_US1INMD0|5489|12
daily/CDM_lite_FirstRelease_US1INMG0*|daily-CDM_lite_FirstRelease_US1INMG0|5489|14
daily/CDM_lite_FirstRelease_US1INML0*|daily-CDM_lite_FirstRelease_US1INML0|5489|10
daily/CDM_lite_FirstRelease_US1INMM0*|daily-CDM_lite_FirstRelease_US1INMM0|5489|4
daily/CDM_lite_FirstRelease_US1INMN0*|daily-CDM_lite_FirstRelease_US1INMN0|5489|13
daily/CDM_lite_FirstRelease_US1INMR0*|daily-CDM_lite_FirstRelease_US1INMR0|5489|62
daily/CDM_lite_FirstRelease_US1INMT0*|daily-CDM_lite_FirstRelease_US1INMT0|5489|3
daily/CDM_lite_FirstRelease_US1INMY0*|daily-CDM_lite_FirstRelease_US1INMY0|5489|5
daily/CDM_lite_FirstRelease_US1INNB0*|daily-CDM_lite_FirstRelease_US1INNB0|5489|14
daily/CDM_lite_FirstRelease_US1INNW0*|daily-CDM_lite_FirstRelease_US1INNW0|5489|10
daily/CDM_lite_FirstRelease_US1INOH0*|daily-CDM_lite_FirstRelease_US1INOH0|5489|2
daily/CDM_lite_FirstRelease_US1INOR0*|daily-CDM_lite_FirstRelease_US1INOR0|5489|16
daily/CDM_lite_FirstRelease_US1INOW0*|daily-CDM_lite_FirstRelease_US1INOW0|5489|10
daily/CDM_lite_FirstRelease_US1INPK0*|daily-CDM_lite_FirstRelease_US1INPK0|5489|3
daily/CDM_lite_FirstRelease_US1INPL0*|daily-CDM_lite_FirstRelease_US1INPL0|5489|5
daily/CDM_lite_FirstRelease_US1INPM0*|daily-CDM_lite_FirstRelease_US1INPM0|5489|12
daily/CDM_lite_FirstRelease_US1INPR0*|daily-CDM_lite_FirstRelease_US1INPR0|5489|1
daily/CDM_lite_FirstRelease_US1INPS0*|daily-CDM_lite_FirstRelease_US1INPS0|5489|1
daily/CDM_lite_FirstRelease_US1INPT0*|daily-CDM_lite_FirstRelease_US1INPT0|5489|81
daily/CDM_lite_FirstRelease_US1INPY0*|daily-CDM_lite_FirstRelease_US1INPY0|5489|5
daily/CDM_lite_FirstRelease_US1INRN0*|daily-CDM_lite_FirstRelease_US1INRN0|5489|7
daily/CDM_lite_FirstRelease_US1INRP0*|daily-CDM_lite_FirstRelease_US1INRP0|5489|6
daily/CDM_lite_FirstRelease_US1INRS0*|daily-CDM_lite_FirstRelease_US1INRS0|5489|5
daily/CDM_lite_FirstRelease_US1INSC0*|daily-CDM_lite_FirstRelease_US1INSC0|5489|1
daily/CDM_lite_FirstRelease_US1INSH0*|daily-CDM_lite_FirstRelease_US1INSH0|5489|13
daily/CDM_lite_FirstRelease_US1INSJ0*|daily-CDM_lite_FirstRelease_US1INSJ0|5489|30
daily/CDM_lite_FirstRelease_US1INSL0*|daily-CDM_lite_FirstRelease_US1INSL0|5489|2
daily/CDM_lite_FirstRelease_US1INSN0*|daily-CDM_lite_FirstRelease_US1INSN0|5489|16
daily/CDM_lite_FirstRelease_US1INSP0*|daily-CDM_lite_FirstRelease_US1INSP0|5489|2
daily/CDM_lite_FirstRelease_US1INST0*|daily-CDM_lite_FirstRelease_US1INST0|5489|10
daily/CDM_lite_FirstRelease_US1INTN0*|daily-CDM_lite_FirstRelease_US1INTN0|5489|5
daily/CDM_lite_FirstRelease_US1INTP0*|daily-CDM_lite_FirstRelease_US1INTP0|5489|23
daily/CDM_lite_FirstRelease_US1INVG0*|daily-CDM_lite_FirstRelease_US1INVG0|5489|7
daily/CDM_lite_FirstRelease_US1INVN0*|daily-CDM_lite_FirstRelease_US1INVN0|5489|11
daily/CDM_lite_FirstRelease_US1INVR0*|daily-CDM_lite_FirstRelease_US1INVR0|5489|1
daily/CDM_lite_FirstRelease_US1INWB0*|daily-CDM_lite_FirstRelease_US1INWB0|5489|12
daily/CDM_lite_FirstRelease_US1INWH0*|daily-CDM_lite_FirstRelease_US1INWH0|5489|10
daily/CDM_lite_FirstRelease_US1INWK0*|daily-CDM_lite_FirstRelease_US1INWK0|5489|17
daily/CDM_lite_FirstRelease_US1INWL0*|daily-CDM_lite_FirstRelease_US1INWL0|5489|11
daily/CDM_lite_FirstRelease_US1INWN0*|daily-CDM_lite_FirstRelease_US1INWN0|5489|5
daily/CDM_lite_FirstRelease_US1INWR0*|daily-CDM_lite_FirstRelease_US1INWR0|5489|5
daily/CDM_lite_FirstRelease_US1INWS0*|daily-CDM_lite_FirstRelease_US1INWS0|5489|18
daily/CDM_lite_FirstRelease_US1INWY0*|daily-CDM_lite_FirstRelease_US1INWY0|5489|11
daily/CDM_lite_FirstRelease_US1KSAL0*|daily-CDM_lite_FirstRelease_US1KSAL0|5489|5
daily/CDM_lite_FirstRelease_US1KSAN0*|daily-CDM_lite_FirstRelease_US1KSAN0|5489|2
daily/CDM_lite_FirstRelease_US1KSAT0*|daily-CDM_lite_FirstRelease_US1KSAT0|5489|1
daily/CDM_lite_FirstRelease_US1KSBA0*|daily-CDM_lite_FirstRelease_US1KSBA0|5489|5
daily/CDM_lite_FirstRelease_US1KSBB0*|daily-CDM_lite_FirstRelease_US1KSBB0|5489|15
daily/CDM_lite_FirstRelease_US1KSBT0*|daily-CDM_lite_FirstRelease_US1KSBT0|5489|16
daily/CDM_lite_FirstRelease_US1KSBU0*|daily-CDM_lite_FirstRelease_US1KSBU0|5489|20
daily/CDM_lite_FirstRelease_US1KSCA0*|daily-CDM_lite_FirstRelease_US1KSCA0|5489|8
daily/CDM_lite_FirstRelease_US1KSCD0*|daily-CDM_lite_FirstRelease_US1KSCD0|5489|3
daily/CDM_lite_FirstRelease_US1KSCF0*|daily-CDM_lite_FirstRelease_US1KSCF0|5489|5
daily/CDM_lite_FirstRelease_US1KSCK0*|daily-CDM_lite_FirstRelease_US1KSCK0|5489|1
daily/CDM_lite_FirstRelease_US1KSCL0*|daily-CDM_lite_FirstRelease_US1KSCL0|5489|14
daily/CDM_lite_FirstRelease_US1KSCM0*|daily-CDM_lite_FirstRelease_US1KSCM0|5489|7
daily/CDM_lite_FirstRelease_US1KSCN0*|daily-CDM_lite_FirstRelease_US1KSCN0|5489|7
daily/CDM_lite_FirstRelease_US1KSCQ0*|daily-CDM_lite_FirstRelease_US1KSCQ0|5489|2
daily/CDM_lite_FirstRelease_US1KSCR0*|daily-CDM_lite_FirstRelease_US1KSCR0|5489|9
daily/CDM_lite_FirstRelease_US1KSCS0*|daily-CDM_lite_FirstRelease_US1KSCS0|5489|1
daily/CDM_lite_FirstRelease_US1KSCY0*|daily-CDM_lite_FirstRelease_US1KSCY0|5489|6
daily/CDM_lite_FirstRelease_US1KSDC0*|daily-CDM_lite_FirstRelease_US1KSDC0|5489|5
daily/CDM_lite_FirstRelease_US1KSDG0*|daily-CDM_lite_FirstRelease_US1KSDG0|5489|22
daily/CDM_lite_FirstRelease_US1KSDK0*|daily-CDM_lite_FirstRelease_US1KSDK0|5489|28
daily/CDM_lite_FirstRelease_US1KSDP0*|daily-CDM_lite_FirstRelease_US1KSDP0|5489|10
daily/CDM_lite_FirstRelease_US1KSED0*|daily-CDM_lite_FirstRelease_US1KSED0|5489|8
daily/CDM_lite_FirstRelease_US1KSEK0*|daily-CDM_lite_FirstRelease_US1KSEK0|5489|1
daily/CDM_lite_FirstRelease_US1KSEL0*|daily-CDM_lite_FirstRelease_US1KSEL0|5489|55
daily/CDM_lite_FirstRelease_US1KSEW0*|daily-CDM_lite_FirstRelease_US1KSEW0|5489|31
daily/CDM_lite_FirstRelease_US1KSFI0*|daily-CDM_lite_FirstRelease_US1KSFI0|5489|18
daily/CDM_lite_FirstRelease_US1KSFO0*|daily-CDM_lite_FirstRelease_US1KSFO0|5489|32
daily/CDM_lite_FirstRelease_US1KSFR0*|daily-CDM_lite_FirstRelease_US1KSFR0|5489|9
daily/CDM_lite_FirstRelease_US1KSGE0*|daily-CDM_lite_FirstRelease_US1KSGE0|5489|4
daily/CDM_lite_FirstRelease_US1KSGH0*|daily-CDM_lite_FirstRelease_US1KSGH0|5489|5
daily/CDM_lite_FirstRelease_US1KSGL0*|daily-CDM_lite_FirstRelease_US1KSGL0|5489|2
daily/CDM_lite_FirstRelease_US1KSGO0*|daily-CDM_lite_FirstRelease_US1KSGO0|5489|7
daily/CDM_lite_FirstRelease_US1KSGT0*|daily-CDM_lite_FirstRelease_US1KSGT0|5489|7
daily/CDM_lite_FirstRelease_US1KSGW0*|daily-CDM_lite_FirstRelease_US1KSGW0|5489|3
daily/CDM_lite_FirstRelease_US1KSGY0*|daily-CDM_lite_FirstRelease_US1KSGY0|5489|12
daily/CDM_lite_FirstRelease_US1KSHG0*|daily-CDM_lite_FirstRelease_US1KSHG0|5489|8
daily/CDM_lite_FirstRelease_US1KSHM0*|daily-CDM_lite_FirstRelease_US1KSHM0|5489|18
daily/CDM_lite_FirstRelease_US1KSHP0*|daily-CDM_lite_FirstRelease_US1KSHP0|5489|2
daily/CDM_lite_FirstRelease_US1KSHS0*|daily-CDM_lite_FirstRelease_US1KSHS0|5489|5
daily/CDM_lite_FirstRelease_US1KSHV0*|daily-CDM_lite_FirstRelease_US1KSHV0|5489|25
daily/CDM_lite_FirstRelease_US1KSJA0*|daily-CDM_lite_FirstRelease_US1KSJA0|5489|4
daily/CDM_lite_FirstRelease_US1KSJF0*|daily-CDM_lite_FirstRelease_US1KSJF0|5489|6
daily/CDM_lite_FirstRelease_US1KSJO0*|daily-CDM_lite_FirstRelease_US1KSJO0|5489|30
daily/CDM_lite_FirstRelease_US1KSJW0*|daily-CDM_lite_FirstRelease_US1KSJW0|5489|3
daily/CDM_lite_FirstRelease_US1KSKE0*|daily-CDM_lite_FirstRelease_US1KSKE0|5489|9
daily/CDM_lite_FirstRelease_US1KSKM0*|daily-CDM_lite_FirstRelease_US1KSKM0|5489|7
daily/CDM_lite_FirstRelease_US1KSKW0*|daily-CDM_lite_FirstRelease_US1KSKW0|5489|12
daily/CDM_lite_FirstRelease_US1KSLC0*|daily-CDM_lite_FirstRelease_US1KSLC0|5489|3
daily/CDM_lite_FirstRelease_US1KSLE0*|daily-CDM_lite_FirstRelease_US1KSLE0|5489|3
daily/CDM_lite_FirstRelease_US1KSLG0*|daily-CDM_lite_FirstRelease_US1KSLG0|5489|8
daily/CDM_lite_FirstRelease_US1KSLN0*|daily-CDM_lite_FirstRelease_US1KSLN0|5489|2
daily/CDM_lite_FirstRelease_US1KSLV0*|daily-CDM_lite_FirstRelease_US1KSLV0|5489|4
daily/CDM_lite_FirstRelease_US1KSLY0*|daily-CDM_lite_FirstRelease_US1KSLY0|5489|4
daily/CDM_lite_FirstRelease_US1KSMC0*|daily-CDM_lite_FirstRelease_US1KSMC0|5489|12
daily/CDM_lite_FirstRelease_US1KSME0*|daily-CDM_lite_FirstRelease_US1KSME0|5489|7
daily/CDM_lite_FirstRelease_US1KSMG0*|daily-CDM_lite_FirstRelease_US1KSMG0|5489|5
daily/CDM_lite_FirstRelease_US1KSMI0*|daily-CDM_lite_FirstRelease_US1KSMI0|5489|6
daily/CDM_lite_FirstRelease_US1KSMN0*|daily-CDM_lite_FirstRelease_US1KSMN0|5489|10
daily/CDM_lite_FirstRelease_US1KSMP0*|daily-CDM_lite_FirstRelease_US1KSMP0|5489|28
daily/CDM_lite_FirstRelease_US1KSMR0*|daily-CDM_lite_FirstRelease_US1KSMR0|5489|5
daily/CDM_lite_FirstRelease_US1KSMS0*|daily-CDM_lite_FirstRelease_US1KSMS0|5489|5
daily/CDM_lite_FirstRelease_US1KSMT0*|daily-CDM_lite_FirstRelease_US1KSMT0|5489|3
daily/CDM_lite_FirstRelease_US1KSNM0*|daily-CDM_lite_FirstRelease_US1KSNM0|5489|9
daily/CDM_lite_FirstRelease_US1KSNO0*|daily-CDM_lite_FirstRelease_US1KSNO0|5489|4
daily/CDM_lite_FirstRelease_US1KSNS0*|daily-CDM_lite_FirstRelease_US1KSNS0|5489|12
